date,location,infectives,mlrt,low,high
2021-05-11,NW,1768.6,1.28,1.02,1.47
2021-05-12,NW,1831.5,1.25,1.01,1.45
2021-05-13,NW,1890.3,1.23,1.01,1.44
2021-05-14,NW,1945.5,1.21,0.97,1.4
2021-05-15,NW,1998.8,1.19,0.95,1.38
2021-05-16,NW,2052.2,1.19,0.96,1.38
2021-05-17,NW,2108.1,1.19,0.95,1.37
2021-05-18,NW,2170.0,1.2,0.98,1.39
2021-05-19,NW,2238.3,1.21,0.98,1.39
2021-05-20,NW,2311.6,1.22,1.01,1.41
2021-05-21,NW,2386.2,1.22,1.0,1.4
2021-05-22,NW,2457.2,1.21,1.0,1.39
2021-05-23,NW,2521.2,1.19,0.97,1.36
2021-05-24,NW,2575.6,1.16,0.94,1.33
2021-05-25,NW,2618.9,1.13,0.93,1.31
2021-05-26,NW,2652.8,1.1,0.89,1.27
2021-05-27,NW,2682.1,1.08,0.87,1.25
2021-05-28,NW,2711.9,1.08,0.87,1.25
2021-05-29,NW,2746.4,1.08,0.87,1.25
2021-05-30,NW,2787.0,1.1,0.88,1.26
2021-05-31,NW,2834.3,1.11,0.91,1.28
2021-06-01,NW,2886.9,1.12,0.92,1.29
2021-06-02,NW,2943.5,1.13,0.92,1.29
2021-06-03,NW,3000.9,1.13,0.95,1.31
2021-06-04,NW,3058.5,1.13,0.94,1.3
2021-06-05,NW,3117.9,1.13,0.93,1.29
2021-06-06,NW,3182.7,1.14,0.94,1.3
2021-06-07,NW,3256.8,1.15,0.97,1.32
2021-06-08,NW,3345.5,1.18,0.98,1.33
2021-06-09,NW,3451.2,1.21,1.01,1.36
2021-06-10,NW,3576.2,1.24,1.05,1.39
2021-06-11,NW,3720.1,1.27,1.07,1.41
2021-06-12,NW,3881.2,1.29,1.11,1.44
2021-06-13,NW,4058.5,1.31,1.14,1.46
2021-06-14,NW,4251.7,1.32,1.14,1.46
2021-06-15,NW,4460.0,1.33,1.16,1.47
2021-06-16,NW,4682.8,1.34,1.16,1.47
2021-06-17,NW,4922.5,1.35,1.18,1.48
2021-06-18,NW,5183.2,1.36,1.2,1.49
2021-06-19,NW,5469.2,1.37,1.21,1.5
2021-06-20,NW,5782.8,1.39,1.23,1.51
2021-06-21,NW,6122.1,1.4,1.25,1.52
2021-06-22,NW,6486.4,1.4,1.25,1.52
2021-06-23,NW,6878.9,1.41,1.26,1.52
2021-06-24,NW,7298.9,1.41,1.28,1.53
2021-06-25,NW,7742.9,1.41,1.27,1.52
2021-06-26,NW,8205.8,1.41,1.27,1.51
2020-03-13,WC,33.2,2.68,0.69,6.39
2020-03-14,WC,42.2,2.66,1.26,4.08
2020-03-15,WC,52.6,2.57,1.46,3.6
2020-03-16,WC,64.5,2.49,1.57,3.33
2020-03-17,WC,78.1,2.44,1.65,3.16
2020-03-18,WC,93.3,2.37,1.67,3.01
2020-03-19,WC,109.9,2.28,1.64,2.86
2020-03-20,WC,127.1,2.2,1.6,2.73
2020-03-21,WC,143.8,2.08,1.53,2.59
2020-03-22,WC,158.7,1.95,1.42,2.43
2020-03-23,WC,170.5,1.8,1.3,2.27
2020-03-24,WC,178.4,1.65,1.14,2.09
2020-03-25,WC,181.7,1.48,1.0,1.93
2020-03-26,WC,180.3,1.32,0.81,1.74
2020-03-27,WC,175.2,1.17,0.66,1.59
2020-03-28,WC,168.1,1.04,0.55,1.48
2020-03-29,WC,161.3,0.94,0.44,1.38
2020-03-30,WC,155.6,0.88,0.38,1.33
2020-03-31,WC,151.6,0.86,0.34,1.3
2020-04-01,WC,149.2,0.86,0.34,1.31
2020-04-02,WC,148.9,0.88,0.38,1.35
2020-04-03,WC,149.8,0.92,0.39,1.37
2020-04-04,WC,151.1,0.95,0.43,1.41
2020-04-05,WC,152.1,0.98,0.45,1.43
2020-04-06,WC,153.2,0.99,0.46,1.44
2020-04-07,WC,155.7,1.02,0.48,1.46
2020-04-08,WC,160.9,1.06,0.55,1.52
2020-04-09,WC,169.2,1.14,0.64,1.6
2020-04-10,WC,181.6,1.24,0.73,1.68
2020-04-11,WC,199.6,1.37,0.87,1.8
2020-04-12,WC,224.4,1.51,1.04,1.94
2020-04-13,WC,256.2,1.66,1.2,2.07
2020-04-14,WC,295.2,1.78,1.36,2.19
2020-04-15,WC,340.8,1.86,1.43,2.23
2020-04-16,WC,393.7,1.92,1.51,2.27
2020-04-17,WC,453.3,1.95,1.57,2.29
2020-04-18,WC,518.1,1.94,1.57,2.26
2020-04-19,WC,586.2,1.9,1.55,2.21
2020-04-20,WC,655.8,1.84,1.51,2.14
2020-04-21,WC,727.4,1.78,1.45,2.06
2020-04-22,WC,802.3,1.73,1.41,2.0
2020-04-23,WC,880.1,1.68,1.38,1.95
2020-04-24,WC,961.5,1.65,1.33,1.89
2020-04-25,WC,1047.3,1.62,1.32,1.86
2020-04-26,WC,1138.7,1.6,1.32,1.84
2020-04-27,WC,1237.4,1.59,1.3,1.81
2020-04-28,WC,1342.1,1.58,1.32,1.81
2020-04-29,WC,1450.1,1.55,1.29,1.77
2020-04-30,WC,1559.3,1.52,1.26,1.73
2020-05-01,WC,1670.6,1.5,1.24,1.7
2020-05-02,WC,1787.5,1.48,1.25,1.69
2020-05-03,WC,1914.6,1.48,1.25,1.68
2020-05-04,WC,2053.3,1.49,1.26,1.68
2020-05-05,WC,2206.0,1.5,1.27,1.68
2020-05-06,WC,2378.5,1.52,1.3,1.7
2020-05-07,WC,2575.5,1.54,1.33,1.72
2020-05-08,WC,2796.1,1.57,1.35,1.73
2020-05-09,WC,3034.9,1.57,1.38,1.74
2020-05-10,WC,3284.6,1.56,1.37,1.72
2020-05-11,WC,3541.4,1.53,1.35,1.69
2020-05-12,WC,3801.6,1.5,1.33,1.66
2020-05-13,WC,4055.6,1.46,1.29,1.61
2020-05-14,WC,4294.3,1.41,1.23,1.55
2020-05-15,WC,4515.1,1.36,1.19,1.5
2020-05-16,WC,4718.3,1.32,1.16,1.46
2020-05-17,WC,4904.1,1.28,1.11,1.41
2020-05-18,WC,5070.2,1.24,1.07,1.37
2020-05-19,WC,5219.2,1.21,1.05,1.34
2020-05-20,WC,5360.3,1.19,1.03,1.32
2020-05-21,WC,5508.4,1.19,1.02,1.31
2020-05-22,WC,5676.4,1.21,1.05,1.33
2020-05-23,WC,5874.8,1.23,1.07,1.35
2020-05-24,WC,6112.3,1.27,1.13,1.4
2020-05-25,WC,6401.2,1.31,1.16,1.43
2020-05-26,WC,6745.9,1.36,1.22,1.48
2020-05-27,WC,7147.1,1.4,1.25,1.51
2020-05-28,WC,7596.6,1.42,1.28,1.53
2020-05-29,WC,8078.9,1.43,1.3,1.54
2020-05-30,WC,8575.3,1.42,1.28,1.52
2020-05-31,WC,9065.6,1.39,1.26,1.49
2020-06-01,WC,9516.3,1.35,1.21,1.44
2020-06-02,WC,9907.4,1.29,1.17,1.39
2020-06-03,WC,10221.8,1.23,1.1,1.32
2020-06-04,WC,10446.9,1.16,1.03,1.25
2020-06-05,WC,10579.0,1.1,0.97,1.19
2020-06-06,WC,10628.1,1.04,0.91,1.13
2020-06-07,WC,10613.9,1.0,0.87,1.09
2020-06-08,WC,10568.2,0.97,0.84,1.06
2020-06-09,WC,10499.9,0.96,0.83,1.05
2020-06-10,WC,10408.7,0.94,0.81,1.03
2020-06-11,WC,10293.9,0.92,0.8,1.02
2020-06-12,WC,10158.7,0.91,0.78,1.0
2020-06-13,WC,9999.8,0.89,0.77,0.99
2020-06-14,WC,9814.5,0.87,0.75,0.97
2020-06-15,WC,9605.6,0.85,0.72,0.95
2020-06-16,WC,9391.3,0.84,0.71,0.94
2020-06-17,WC,9197.7,0.85,0.72,0.95
2020-06-18,WC,9050.0,0.88,0.75,0.98
2020-06-19,WC,8957.3,0.92,0.8,1.03
2020-06-20,WC,8917.3,0.96,0.84,1.07
2020-06-21,WC,8916.3,0.99,0.87,1.1
2020-06-22,WC,8938.4,1.01,0.89,1.12
2020-06-23,WC,8974.2,1.03,0.9,1.13
2020-06-24,WC,9013.4,1.03,0.9,1.13
2020-06-25,WC,9045.8,1.03,0.9,1.13
2020-06-26,WC,9067.8,1.02,0.89,1.12
2020-06-27,WC,9082.1,1.01,0.88,1.11
2020-06-28,WC,9097.8,1.01,0.88,1.11
2020-06-29,WC,9120.6,1.02,0.89,1.12
2020-06-30,WC,9144.0,1.02,0.89,1.12
2020-07-01,WC,9157.5,1.01,0.88,1.11
2020-07-02,WC,9151.3,1.0,0.87,1.1
2020-07-03,WC,9117.9,0.98,0.85,1.08
2020-07-04,WC,9059.8,0.96,0.83,1.06
2020-07-05,WC,8981.2,0.94,0.81,1.04
2020-07-06,WC,8876.6,0.92,0.8,1.03
2020-07-07,WC,8746.9,0.9,0.78,1.01
2020-07-08,WC,8599.1,0.88,0.74,0.98
2020-07-09,WC,8439.6,0.87,0.73,0.97
2020-07-10,WC,8273.4,0.86,0.73,0.97
2020-07-11,WC,8092.7,0.85,0.72,0.96
2020-07-12,WC,7883.8,0.82,0.67,0.92
2020-07-13,WC,7648.0,0.79,0.65,0.9
2020-07-14,WC,7390.1,0.76,0.63,0.88
2020-07-15,WC,7120.0,0.74,0.59,0.85
2020-07-16,WC,6855.1,0.74,0.59,0.85
2020-07-17,WC,6612.8,0.75,0.61,0.87
2020-07-18,WC,6405.2,0.77,0.62,0.89
2020-07-19,WC,6243.8,0.81,0.66,0.93
2020-07-20,WC,6132.6,0.86,0.72,0.99
2020-07-21,WC,6061.9,0.91,0.77,1.04
2020-07-22,WC,6007.1,0.93,0.77,1.05
2020-07-23,WC,5934.6,0.92,0.76,1.04
2020-07-24,WC,5820.8,0.87,0.71,0.99
2020-07-25,WC,5666.0,0.82,0.67,0.95
2020-07-26,WC,5477.1,0.77,0.61,0.9
2020-07-27,WC,5256.6,0.72,0.56,0.85
2020-07-28,WC,5013.5,0.68,0.51,0.81
2020-07-29,WC,4761.9,0.65,0.48,0.78
2020-07-30,WC,4520.1,0.64,0.46,0.77
2020-07-31,WC,4295.0,0.64,0.46,0.78
2020-08-01,WC,4079.7,0.64,0.47,0.79
2020-08-02,WC,3865.5,0.63,0.44,0.77
2020-08-03,WC,3652.8,0.61,0.41,0.75
2020-08-04,WC,3446.2,0.6,0.42,0.76
2020-08-05,WC,3250.7,0.59,0.4,0.75
2020-08-06,WC,3068.0,0.59,0.4,0.76
2020-08-07,WC,2902.5,0.61,0.4,0.77
2020-08-08,WC,2762.1,0.64,0.42,0.8
2020-08-09,WC,2654.5,0.7,0.49,0.87
2020-08-10,WC,2577.1,0.76,0.54,0.93
2020-08-11,WC,2522.6,0.82,0.61,1.0
2020-08-12,WC,2485.3,0.87,0.66,1.05
2020-08-13,WC,2458.5,0.91,0.7,1.09
2020-08-14,WC,2435.4,0.92,0.72,1.11
2020-08-15,WC,2405.1,0.92,0.69,1.09
2020-08-16,WC,2356.7,0.87,0.65,1.05
2020-08-17,WC,2290.1,0.82,0.61,1.01
2020-08-18,WC,2208.4,0.77,0.54,0.95
2020-08-19,WC,2112.1,0.71,0.48,0.9
2020-08-20,WC,2005.2,0.66,0.44,0.86
2020-08-21,WC,1891.9,0.61,0.38,0.81
2020-08-22,WC,1779.3,0.59,0.35,0.79
2020-08-23,WC,1675.6,0.58,0.34,0.79
2020-08-24,WC,1583.5,0.59,0.35,0.81
2020-08-25,WC,1504.0,0.62,0.36,0.83
2020-08-26,WC,1439.4,0.66,0.4,0.88
2020-08-27,WC,1389.4,0.71,0.47,0.95
2020-08-28,WC,1352.6,0.77,0.5,0.99
2020-08-29,WC,1327.0,0.82,0.56,1.05
2020-08-30,WC,1308.6,0.87,0.59,1.09
2020-08-31,WC,1295.2,0.9,0.63,1.13
2020-09-01,WC,1284.8,0.92,0.65,1.15
2020-09-02,WC,1275.6,0.94,0.66,1.16
2020-09-03,WC,1267.8,0.95,0.68,1.18
2020-09-04,WC,1262.1,0.96,0.69,1.19
2020-09-05,WC,1257.3,0.97,0.7,1.2
2020-09-06,WC,1251.9,0.97,0.7,1.2
2020-09-07,WC,1244.4,0.96,0.7,1.2
2020-09-08,WC,1234.0,0.95,0.66,1.17
2020-09-09,WC,1220.0,0.93,0.65,1.16
2020-09-10,WC,1202.2,0.91,0.63,1.14
2020-09-11,WC,1180.9,0.89,0.61,1.12
2020-09-12,WC,1158.1,0.87,0.58,1.1
2020-09-13,WC,1135.8,0.86,0.58,1.1
2020-09-14,WC,1115.0,0.86,0.59,1.11
2020-09-15,WC,1096.3,0.87,0.58,1.11
2020-09-16,WC,1080.2,0.88,0.59,1.12
2020-09-17,WC,1065.7,0.89,0.61,1.14
2020-09-18,WC,1051.8,0.9,0.62,1.15
2020-09-19,WC,1036.8,0.9,0.6,1.14
2020-09-20,WC,1019.9,0.89,0.59,1.13
2020-09-21,WC,1001.1,0.88,0.59,1.13
2020-09-22,WC,981.6,0.87,0.56,1.11
2020-09-23,WC,963.2,0.87,0.57,1.12
2020-09-24,WC,947.4,0.87,0.58,1.13
2020-09-25,WC,936.1,0.9,0.58,1.14
2020-09-26,WC,932.4,0.93,0.63,1.19
2020-09-27,WC,938.5,0.99,0.68,1.24
2020-09-28,WC,955.5,1.06,0.78,1.33
2020-09-29,WC,982.2,1.13,0.83,1.38
2020-09-30,WC,1016.8,1.19,0.91,1.45
2020-10-01,WC,1059.7,1.24,0.94,1.48
2020-10-02,WC,1110.9,1.29,1.0,1.53
2020-10-03,WC,1168.9,1.32,1.04,1.56
2020-10-04,WC,1231.2,1.35,1.07,1.58
2020-10-05,WC,1294.8,1.35,1.07,1.57
2020-10-06,WC,1356.8,1.33,1.07,1.56
2020-10-07,WC,1414.2,1.31,1.05,1.53
2020-10-08,WC,1464.5,1.27,1.0,1.48
2020-10-09,WC,1505.1,1.22,0.97,1.44
2020-10-10,WC,1534.5,1.17,0.9,1.37
2020-10-11,WC,1552.3,1.11,0.85,1.32
2020-10-12,WC,1560.6,1.06,0.83,1.29
2020-10-13,WC,1564.0,1.03,0.8,1.26
2020-10-14,WC,1568.2,1.02,0.78,1.24
2020-10-15,WC,1575.0,1.02,0.78,1.24
2020-10-16,WC,1584.6,1.03,0.79,1.25
2020-10-17,WC,1596.7,1.04,0.8,1.26
2020-10-18,WC,1611.1,1.06,0.8,1.26
2020-10-19,WC,1624.7,1.06,0.8,1.26
2020-10-20,WC,1634.4,1.05,0.79,1.25
2020-10-21,WC,1635.3,1.02,0.76,1.22
2020-10-22,WC,1626.4,0.98,0.73,1.19
2020-10-23,WC,1608.9,0.94,0.69,1.15
2020-10-24,WC,1585.3,0.91,0.67,1.13
2020-10-25,WC,1558.0,0.89,0.66,1.12
2020-10-26,WC,1531.1,0.88,0.62,1.09
2020-10-27,WC,1508.2,0.89,0.63,1.1
2020-10-28,WC,1494.5,0.92,0.67,1.14
2020-10-29,WC,1492.7,0.96,0.71,1.18
2020-10-30,WC,1504.2,1.02,0.77,1.24
2020-10-31,WC,1529.5,1.08,0.82,1.29
2020-11-01,WC,1568.8,1.14,0.87,1.34
2020-11-02,WC,1621.6,1.2,0.94,1.4
2020-11-03,WC,1687.5,1.25,1.01,1.46
2020-11-04,WC,1765.2,1.29,1.04,1.49
2020-11-05,WC,1855.6,1.33,1.08,1.52
2020-11-06,WC,1957.8,1.36,1.12,1.55
2020-11-07,WC,2071.0,1.38,1.15,1.57
2020-11-08,WC,2193.5,1.39,1.17,1.58
2020-11-09,WC,2324.2,1.4,1.19,1.59
2020-11-10,WC,2461.8,1.4,1.2,1.59
2020-11-11,WC,2606.4,1.4,1.18,1.57
2020-11-12,WC,2756.1,1.39,1.18,1.56
2020-11-13,WC,2913.4,1.39,1.18,1.55
2020-11-14,WC,3082.4,1.39,1.2,1.56
2020-11-15,WC,3268.2,1.4,1.22,1.57
2020-11-16,WC,3474.9,1.42,1.25,1.59
2020-11-17,WC,3707.8,1.45,1.25,1.59
2020-11-18,WC,3968.3,1.47,1.28,1.61
2020-11-19,WC,4258.2,1.49,1.31,1.63
2020-11-20,WC,4572.3,1.5,1.32,1.63
2020-11-21,WC,4900.5,1.49,1.32,1.62
2020-11-22,WC,5232.2,1.46,1.3,1.59
2020-11-23,WC,5560.6,1.43,1.29,1.57
2020-11-24,WC,5879.2,1.4,1.24,1.52
2020-11-25,WC,6188.4,1.36,1.22,1.49
2020-11-26,WC,6493.0,1.34,1.18,1.45
2020-11-27,WC,6806.5,1.33,1.19,1.45
2020-11-28,WC,7147.5,1.34,1.19,1.45
2020-11-29,WC,7529.3,1.36,1.22,1.47
2020-11-30,WC,7962.8,1.39,1.26,1.5
2020-12-01,WC,8458.2,1.42,1.28,1.52
2020-12-02,WC,9024.6,1.45,1.32,1.55
2020-12-03,WC,9669.8,1.48,1.36,1.58
2020-12-04,WC,10394.5,1.5,1.37,1.59
2020-12-05,WC,11191.3,1.52,1.4,1.61
2020-12-06,WC,12053.2,1.52,1.41,1.61
2020-12-07,WC,12966.9,1.51,1.39,1.59
2020-12-08,WC,13917.2,1.5,1.39,1.58
2020-12-09,WC,14881.4,1.47,1.36,1.55
2020-12-10,WC,15827.8,1.43,1.33,1.51
2020-12-11,WC,16729.7,1.39,1.28,1.46
2020-12-12,WC,17562.9,1.34,1.25,1.42
2020-12-13,WC,18319.7,1.3,1.2,1.37
2020-12-14,WC,19004.6,1.26,1.16,1.33
2020-12-15,WC,19615.3,1.22,1.14,1.3
2020-12-16,WC,20152.5,1.19,1.1,1.26
2020-12-17,WC,20623.6,1.16,1.07,1.23
2020-12-18,WC,21024.3,1.14,1.04,1.2
2020-12-19,WC,21355.2,1.11,1.02,1.18
2020-12-20,WC,21603.2,1.08,0.99,1.15
2020-12-21,WC,21756.8,1.05,0.96,1.12
2020-12-22,WC,21827.2,1.02,0.93,1.09
2020-12-23,WC,21836.5,1.0,0.91,1.07
2020-12-24,WC,21802.4,0.99,0.89,1.05
2020-12-25,WC,21756.6,0.99,0.89,1.05
2020-12-26,WC,21725.0,0.99,0.89,1.05
2020-12-27,WC,21725.2,1.0,0.9,1.06
2020-12-28,WC,21763.8,1.01,0.92,1.08
2020-12-29,WC,21834.0,1.02,0.93,1.09
2020-12-30,WC,21911.6,1.02,0.93,1.09
2020-12-31,WC,21974.9,1.02,0.92,1.08
2021-01-01,WC,22000.5,1.01,0.91,1.07
2021-01-02,WC,21977.6,0.99,0.9,1.06
2021-01-03,WC,21903.6,0.98,0.88,1.04
2021-01-04,WC,21771.6,0.96,0.86,1.02
2021-01-05,WC,21557.5,0.93,0.84,1.0
2021-01-06,WC,21244.3,0.9,0.8,0.96
2021-01-07,WC,20820.0,0.86,0.77,0.93
2021-01-08,WC,20276.4,0.82,0.73,0.89
2021-01-09,WC,19594.8,0.76,0.68,0.84
2021-01-10,WC,18769.8,0.7,0.6,0.77
2021-01-11,WC,17807.2,0.64,0.54,0.71
2021-01-12,WC,16737.5,0.57,0.46,0.64
2021-01-13,WC,15596.6,0.51,0.41,0.59
2021-01-14,WC,14421.1,0.46,0.35,0.54
2021-01-15,WC,13243.5,0.41,0.29,0.49
2021-01-16,WC,12101.7,0.37,0.26,0.46
2021-01-17,WC,11022.9,0.35,0.23,0.44
2021-01-18,WC,10026.0,0.34,0.21,0.43
2021-01-19,WC,9116.3,0.33,0.2,0.43
2021-01-20,WC,8294.5,0.34,0.2,0.44
2021-01-21,WC,7556.2,0.35,0.2,0.45
2021-01-22,WC,6893.0,0.35,0.21,0.47
2021-01-23,WC,6295.3,0.36,0.21,0.48
2021-01-24,WC,5754.5,0.37,0.21,0.49
2021-01-25,WC,5269.5,0.38,0.22,0.51
2021-01-26,WC,4841.5,0.4,0.23,0.53
2021-01-27,WC,4466.3,0.43,0.26,0.57
2021-01-28,WC,4136.3,0.45,0.28,0.6
2021-01-29,WC,3845.8,0.48,0.3,0.63
2021-01-30,WC,3590.8,0.51,0.32,0.66
2021-01-31,WC,3368.7,0.54,0.34,0.69
2021-02-01,WC,3172.5,0.57,0.36,0.72
2021-02-02,WC,2995.6,0.59,0.4,0.76
2021-02-03,WC,2836.1,0.61,0.41,0.78
2021-02-04,WC,2693.7,0.63,0.42,0.8
2021-02-05,WC,2569.1,0.66,0.44,0.83
2021-02-06,WC,2460.3,0.68,0.48,0.87
2021-02-07,WC,2363.7,0.71,0.49,0.89
2021-02-08,WC,2276.5,0.73,0.52,0.92
2021-02-09,WC,2196.4,0.74,0.52,0.93
2021-02-10,WC,2121.8,0.75,0.51,0.93
2021-02-11,WC,2053.1,0.76,0.53,0.95
2021-02-12,WC,1990.0,0.78,0.53,0.96
2021-02-13,WC,1932.3,0.79,0.55,0.98
2021-02-14,WC,1878.8,0.8,0.57,1.0
2021-02-15,WC,1828.1,0.8,0.56,1.0
2021-02-16,WC,1780.1,0.81,0.58,1.02
2021-02-17,WC,1734.2,0.81,0.56,1.01
2021-02-18,WC,1690.0,0.82,0.57,1.02
2021-02-19,WC,1647.1,0.82,0.56,1.02
2021-02-20,WC,1604.6,0.82,0.56,1.02
2021-02-21,WC,1562.4,0.81,0.57,1.03
2021-02-22,WC,1521.2,0.81,0.55,1.02
2021-02-23,WC,1481.0,0.81,0.56,1.03
2021-02-24,WC,1442.1,0.81,0.55,1.03
2021-02-25,WC,1405.0,0.81,0.56,1.04
2021-02-26,WC,1369.6,0.82,0.54,1.03
2021-02-27,WC,1336.8,0.82,0.56,1.05
2021-02-28,WC,1306.6,0.83,0.58,1.07
2021-03-01,WC,1279.0,0.84,0.57,1.07
2021-03-02,WC,1254.2,0.85,0.59,1.09
2021-03-03,WC,1232.5,0.87,0.58,1.09
2021-03-04,WC,1213.8,0.88,0.6,1.11
2021-03-05,WC,1198.5,0.9,0.62,1.13
2021-03-06,WC,1186.4,0.91,0.64,1.15
2021-03-07,WC,1177.3,0.93,0.66,1.17
2021-03-08,WC,1170.6,0.95,0.65,1.17
2021-03-09,WC,1166.5,0.96,0.67,1.19
2021-03-10,WC,1164.9,0.97,0.68,1.2
2021-03-11,WC,1166.1,0.99,0.7,1.22
2021-03-12,WC,1169.7,1.01,0.72,1.24
2021-03-13,WC,1174.1,1.02,0.76,1.27
2021-03-14,WC,1178.0,1.02,0.75,1.26
2021-03-15,WC,1180.9,1.01,0.75,1.26
2021-03-16,WC,1181.9,1.01,0.74,1.25
2021-03-17,WC,1181.5,1.0,0.73,1.24
2021-03-18,WC,1179.7,0.99,0.72,1.23
2021-03-19,WC,1177.4,0.99,0.72,1.23
2021-03-20,WC,1177.0,0.99,0.72,1.23
2021-03-21,WC,1179.1,1.0,0.74,1.25
2021-03-22,WC,1182.7,1.01,0.74,1.25
2021-03-23,WC,1186.5,1.02,0.75,1.26
2021-03-24,WC,1188.1,1.01,0.74,1.25
2021-03-25,WC,1185.0,0.99,0.72,1.23
2021-03-26,WC,1174.5,0.96,0.69,1.2
2021-03-27,WC,1153.5,0.91,0.62,1.14
2021-03-28,WC,1121.5,0.85,0.57,1.09
2021-03-29,WC,1081.2,0.79,0.49,1.02
2021-03-30,WC,1036.1,0.74,0.47,1.0
2021-03-31,WC,990.5,0.71,0.42,0.96
2021-04-01,WC,947.7,0.7,0.4,0.95
2021-04-02,WC,910.9,0.71,0.4,0.96
2021-04-03,WC,883.8,0.75,0.43,1.0
2021-04-04,WC,868.7,0.81,0.5,1.07
2021-04-05,WC,864.2,0.89,0.59,1.16
2021-04-06,WC,868.2,0.96,0.66,1.23
2021-04-07,WC,877.6,1.02,0.71,1.28
2021-04-08,WC,890.4,1.06,0.75,1.32
2021-04-09,WC,905.5,1.09,0.8,1.36
2021-04-10,WC,920.2,1.1,0.8,1.36
2021-04-11,WC,932.2,1.09,0.78,1.34
2021-04-12,WC,941.5,1.08,0.77,1.33
2021-04-13,WC,947.5,1.06,0.77,1.32
2021-04-14,WC,949.6,1.03,0.74,1.29
2021-04-15,WC,948.0,1.0,0.71,1.26
2021-04-16,WC,942.2,0.98,0.69,1.24
2021-04-17,WC,933.3,0.95,0.64,1.2
2021-04-18,WC,922.2,0.93,0.62,1.18
2021-04-19,WC,909.0,0.91,0.61,1.17
2021-04-20,WC,895.4,0.9,0.61,1.17
2021-04-21,WC,883.0,0.9,0.58,1.15
2021-04-22,WC,873.1,0.91,0.6,1.17
2021-04-23,WC,866.5,0.93,0.62,1.19
2021-04-24,WC,863.9,0.95,0.64,1.21
2021-04-25,WC,866.1,0.98,0.68,1.25
2021-04-26,WC,874.8,1.03,0.72,1.29
2021-04-27,WC,890.2,1.08,0.76,1.33
2021-04-28,WC,912.9,1.13,0.83,1.39
2021-04-29,WC,942.9,1.18,0.87,1.43
2021-04-30,WC,980.6,1.23,0.93,1.48
2021-05-01,WC,1025.3,1.27,0.98,1.52
2021-05-02,WC,1074.8,1.3,1.02,1.55
2021-05-03,WC,1126.6,1.32,1.05,1.57
2021-05-04,WC,1179.7,1.32,1.03,1.55
2021-05-05,WC,1232.9,1.31,1.03,1.54
2021-05-06,WC,1285.8,1.3,1.02,1.52
2021-05-07,WC,1337.6,1.28,1.02,1.51
2021-05-08,WC,1387.1,1.26,0.99,1.48
2021-05-09,WC,1433.7,1.24,0.98,1.46
2021-05-10,WC,1476.4,1.22,0.95,1.43
2021-05-11,WC,1514.4,1.19,0.94,1.41
2021-05-12,WC,1548.3,1.17,0.91,1.38
2021-05-13,WC,1577.4,1.14,0.9,1.36
2021-05-14,WC,1602.4,1.12,0.87,1.33
2021-05-15,WC,1624.9,1.1,0.85,1.31
2021-05-16,WC,1647.6,1.1,0.84,1.3
2021-05-17,WC,1674.6,1.11,0.87,1.32
2021-05-18,WC,1708.8,1.13,0.88,1.33
2021-05-19,WC,1750.3,1.15,0.9,1.35
2021-05-20,WC,1799.9,1.18,0.94,1.38
2021-05-21,WC,1856.9,1.2,0.96,1.4
2021-05-22,WC,1920.1,1.22,0.99,1.42
2021-05-23,WC,1987.9,1.23,0.99,1.42
2021-05-24,WC,2058.0,1.24,1.01,1.43
2021-05-25,WC,2128.2,1.23,1.0,1.42
2021-05-26,WC,2199.6,1.23,1.01,1.42
2021-05-27,WC,2274.1,1.23,1.0,1.41
2021-05-28,WC,2353.7,1.24,1.02,1.42
2021-05-29,WC,2441.4,1.25,1.05,1.44
2021-05-30,WC,2540.8,1.27,1.05,1.44
2021-05-31,WC,2656.1,1.3,1.09,1.47
2021-06-01,WC,2792.2,1.34,1.12,1.5
2021-06-02,WC,2953.4,1.38,1.17,1.54
2021-06-03,WC,3142.4,1.42,1.22,1.58
2021-06-04,WC,3362.4,1.46,1.26,1.61
2021-06-05,WC,3613.1,1.49,1.3,1.64
2021-06-06,WC,3890.8,1.51,1.33,1.66
2021-06-07,WC,4190.0,1.52,1.34,1.66
2021-06-08,WC,4505.7,1.51,1.34,1.65
2021-06-09,WC,4832.1,1.49,1.33,1.63
2021-06-10,WC,5167.1,1.47,1.32,1.61
2021-06-11,WC,5507.8,1.45,1.28,1.57
2021-06-12,WC,5852.5,1.43,1.27,1.55
2021-06-13,WC,6202.1,1.41,1.26,1.53
2021-06-14,WC,6562.8,1.4,1.24,1.51
2021-06-15,WC,6939.8,1.39,1.24,1.5
2021-06-16,WC,7337.1,1.39,1.25,1.5
2021-06-17,WC,7759.3,1.39,1.25,1.5
2021-06-18,WC,8214.0,1.4,1.26,1.5
2021-06-19,WC,8708.4,1.41,1.27,1.51
2021-06-20,WC,9246.9,1.42,1.29,1.52
2021-06-21,WC,9828.2,1.43,1.31,1.53
2021-06-22,WC,10452.5,1.43,1.3,1.52
2021-06-23,WC,11126.5,1.44,1.32,1.53
2021-06-24,WC,11848.7,1.44,1.31,1.52
2021-06-25,WC,12612.4,1.44,1.32,1.52
2021-06-26,WC,13411.0,1.43,1.33,1.52
2020-03-13,total,116.5,2.74,0.76,6.51
2020-03-14,total,149.4,2.73,1.81,3.58
2020-03-15,total,190.5,2.7,2.04,3.29
